code,Description,Category,Abdominal,Cardiac,Obstetrics,Orthopaedic,Thoracic,Vascular,Major,IntermediateorMinor
W088,Other specified other excision of bone,Orthopaedic,0,0,0,1,0,0,1,0
W089,Unspecified other excision of bone,Orthopaedic,0,0,0,1,0,0,1,0
W091,Excision of lesion of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W092,Curettage of lesion of bone and graft HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W093,Curettage of lesion of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W094,Destruction of lesion of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W095,Curettage of tumour of bone and graft HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W096,Curettage of tumour of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W097,Excision of tumour of bone,Orthopaedic,0,0,0,1,0,0,1,0
W098,Other specified extirpation of lesion of bone,Orthopaedic,0,0,0,1,0,0,1,0
W099,Unspecified extirpation of lesion of bone,Orthopaedic,0,0,0,1,0,0,1,0
W101,Open osteoclasis and angular correction and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W102,Open osteoclasis and angular correction and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W103,Open osteoclasis and angular correction NEC,Orthopaedic,0,0,0,1,0,0,1,0
W104,Open osteoclasis and internal fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W105,Open osteoclasis and external fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W108,Other specified open surgical fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W109,Unspecified open surgical fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W111,Closed osteoclasis,Orthopaedic,0,0,0,1,0,0,0,1
W118,Other specified other surgical fracture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W119,Unspecified other surgical fracture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W121,Biosseus angulation periarticular osteotomy and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W122,Angulation periarticular osteotomy and internal fixation NEC,Orthopaedic,0,0,0,1,0,0,0,1
W123,Biosseus angulation periarticular osteotomy and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W124,Angulation periarticular osteotomy and external fixation NEC,Orthopaedic,0,0,0,1,0,0,0,1
W125,Biosseus angulation periarticular osteotomy NEC,Orthopaedic,0,0,0,1,0,0,0,1
W128,Other specified angulation periarticular division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W129,Unspecified angulation periarticular division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W131,Rotation periarticular osteotomy,Orthopaedic,0,0,0,1,0,0,0,1
W132,Displacement osteotomy,Orthopaedic,0,0,0,1,0,0,0,1
W133,Cuneiform osteotomy NEC,Orthopaedic,0,0,0,1,0,0,0,1
W134,Relocation and derotation osteotomy,Orthopaedic,0,0,0,1,0,0,0,1
W138,Other specified other periarticular division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W139,Unspecified other periarticular division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W141,Angulation diaphyseal osteotomy and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W142,Angulation diaphyseal osteotomy and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W143,Angulation diaphyseal osteotomy NEC,Orthopaedic,0,0,0,1,0,0,0,1
W144,Rotation diaphyseal osteotomy and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W145,Rotation diaphyseal osteotomy and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,0,1
W146,Rotation diaphyseal osteotomy NEC,Orthopaedic,0,0,0,1,0,0,0,1
W148,Other specified diaphyseal division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W149,Unspecified diaphyseal division of bone,Orthopaedic,0,0,0,1,0,0,0,1
W151,Osteotomy of neck of first metatarsal bone,Orthopaedic,0,0,0,1,0,0,1,0
W152,Osteotomy of base of first metatarsal bone,Orthopaedic,0,0,0,1,0,0,1,0
W153,Osteotomy of first metatarsal bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W154,Osteotomy of head of metatarsal bone,Orthopaedic,0,0,0,1,0,0,1,0
W155,Osteotomy of midfoot tarsal bone,Orthopaedic,0,0,0,1,0,0,1,0
W156,Cuneiform osteotomy of proximal phalanx with resection of head of first metatarsal,Orthopaedic,0,0,0,1,0,0,1,0
W157,Osteotomy of bone of foot and fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W158,Other specified division of bone of foot,Orthopaedic,0,0,0,1,0,0,1,0
W159,Unspecified division of bone of foot,Orthopaedic,0,0,0,1,0,0,1,0
W161,Multiple osteotomy and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W162,Multiple osteotomy and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W163,Multiple osteotomy NEC,Orthopaedic,0,0,0,1,0,0,1,0
W164,Osteotomy and internal fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W165,Osteotomy and external fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W168,Other specified other division of bone,Orthopaedic,0,0,0,1,0,0,1,0
W169,Unspecified other division of bone,Orthopaedic,0,0,0,1,0,0,1,0
W171,Step cut lengthening of bone,Orthopaedic,0,0,0,1,0,0,1,0
W172,Traction lengthening of diaphysis of bone,Orthopaedic,0,0,0,1,0,0,1,0
W173,Traction lengthening of epiphyseal plate of bone,Orthopaedic,0,0,0,1,0,0,1,0
W174,Shortening of bone,Orthopaedic,0,0,0,1,0,0,1,0
W175,Revision of reconstruction of bone,Orthopaedic,0,0,0,1,0,0,1,0
W176,Traction lengthening of bone with intramedullary fixation,Orthopaedic,0,0,0,1,0,0,1,0
W178,Other specified other reconstruction of bone,Orthopaedic,0,0,0,1,0,0,1,0
W179,Unspecified other reconstruction of bone,Orthopaedic,0,0,0,1,0,0,1,0
W181,Fenestration of cortex of bone,Orthopaedic,0,0,0,1,0,0,1,0
W182,Saucerisation of bone,Orthopaedic,0,0,0,1,0,0,1,0
W183,Sequestrectomy of bone,Orthopaedic,0,0,0,1,0,0,1,0
W184,Decompression of fourage of bone,Orthopaedic,0,0,0,1,0,0,1,0
W185,Insertion of drainage system into bone,Orthopaedic,0,0,0,1,0,0,1,0
W186,Removal of drainage system from bone,Orthopaedic,0,0,0,1,0,0,1,0
W188,Other specified drainage of bone,Orthopaedic,0,0,0,1,0,0,1,0
W189,Unspecified drainage of bone,Orthopaedic,0,0,0,1,0,0,1,0
W191,Primary open reduction of fracture of neck of femur and open fixation using pin and plate,Orthopaedic,0,0,0,1,0,0,1,0
W192,Primary open reduction of fracture of long bone and fixation using rigid nail NEC,Orthopaedic,0,0,0,1,0,0,1,0
W193,Primary open reduction of fracture of long bone and fixation using flexible nail,Orthopaedic,0,0,0,1,0,0,1,0
W194,Primary open reduction of fracture of short bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
W195,Primary open reduction of fragment of bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
W196,Primary open reduction of fragment of bone and fixation using wire system,Orthopaedic,0,0,0,1,0,0,1,0
W198,Other specified primary open reduction of fracture of bone and intramedullary fixation,Orthopaedic,0,0,0,1,0,0,1,0
W199,Unspecified primary open reduction of fracture of bone and intramedullary fixation,Orthopaedic,0,0,0,1,0,0,1,0
W201,Primary open reduction of fracture of long bone and extramedullary fixation using plate NEC,Orthopaedic,0,0,0,1,0,0,1,0
W202,Primary open reduction of fracture of long bone and extramedullary fixation using cerclage,Orthopaedic,0,0,0,1,0,0,1,0
W203,Primary open reduction of fracture of long bone and extramedullary fixation using suture,Orthopaedic,0,0,0,1,0,0,1,0
W204,Primary open reduction of fracture of long bone and complex extramedullary fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W205,Primary open reduction of fracture of ankle and extramedullary fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W206,Wiring of sternum,Orthopaedic,0,0,0,1,0,0,1,0
W208,Other specified primary open reduction of fracture of bone and extramedullary fixation,Orthopaedic,0,0,0,1,0,0,1,0
W209,Unspecified primary open reduction of fracture of bone and extramedullary fixation,Orthopaedic,0,0,0,1,0,0,1,0
W211,Primary reduction of intra-articular fracture of bone using arthrotomy as approach,Orthopaedic,0,0,0,1,0,0,1,0
W212,Primary excision of intra-articular fragment of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W213,Primary fixation of fragment of chondral cartilage of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W214,Primary intra-articular fixation of intra-articular fracture of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W215,Primary extra-articular reduction of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W218,Other specified primary open reduction of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W219,Unspecified primary open reduction of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W221,Primary open reduction of fracture of bone and skeletal traction HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W222,Primary open reduction of fracture of bone and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W228,Other specified other primary open reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W229,Unspecified other primary open reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W231,Secondary open reduction of fracture of bone and intramedullary fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W232,Secondary open reduction of fracture of bone and extramedullary fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W233,Secondary open reduction of intra-articular fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W234,Secondary open reduction of fracture of bone and skeletal traction HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W235,Secondary open reduction of fracture of bone and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W236,Secondary open reduction of fracture of bone and internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W238,Other specified secondary open reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W239,Unspecified secondary open reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,1,0
W241,Closed reduction of intracapsular fracture of neck of femur and fixation using nail or screw,Orthopaedic,0,0,0,1,0,0,1,0
W242,Closed reduction of fracture of long bone and rigid internal fixation NEC,Orthopaedic,0,0,0,1,0,0,1,0
W243,Closed reduction of fracture of long bone and flexible internal fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W244,Closed reduction of fracture of short bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
W245,Closed reduction of fragment of bone and fixation using screw,Orthopaedic,0,0,0,1,0,0,1,0
W246,Closed reduction of fracture of bone and fixation using nail or screw,Orthopaedic,0,0,0,1,0,0,1,0
W247,Closed reduction of fracture of bone and fixation using plate,Orthopaedic,0,0,0,1,0,0,1,0
W248,Other specified closed reduction of fracture of bone and internal fixation,Orthopaedic,0,0,0,1,0,0,1,0
W249,Unspecified closed reduction of fracture of bone and internal fixation,Orthopaedic,0,0,0,1,0,0,1,0
W251,Closed reduction of fracture of bone and fixation to skeleton HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W252,Closed reduction of fracture of bone and fixation using functional bracing system,Orthopaedic,0,0,0,1,0,0,1,0
W253,Remanipulation of fracture of bone and external fixation HFQ,Orthopaedic,0,0,0,1,0,0,1,0
W258,Other specified closed reduction of fracture of bone and external fixation,Orthopaedic,0,0,0,1,0,0,1,0
W259,Unspecified closed reduction of fracture of bone and external fixation,Orthopaedic,0,0,0,1,0,0,1,0
W261,Manipulation of fracture of bone and skeletal traction NEC,Orthopaedic,0,0,0,1,0,0,0,1
W262,Manipulation of fracture of bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W263,Remanipulation of fracture of bone and skeletal traction NEC,Orthopaedic,0,0,0,1,0,0,0,1
W264,Remanipulation of fracture of bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W268,Other specified other closed reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W269,Unspecified other closed reduction of fracture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W271,Permanent cross union epiphysiodesis,Orthopaedic,0,0,0,1,0,0,1,0
W272,Epiphysioplasty,Orthopaedic,0,0,0,1,0,0,1,0
W273,Insertion of staple into epiphysis,Orthopaedic,0,0,0,1,0,0,1,0
W274,Removal of staple from epiphysis,Orthopaedic,0,0,0,1,0,0,1,0
W275,Temporary fixation of epiphysis,Orthopaedic,0,0,0,1,0,0,1,0
W278,Other specified fixation of epiphysis,Orthopaedic,0,0,0,1,0,0,1,0
W279,Unspecified fixation of epiphysis,Orthopaedic,0,0,0,1,0,0,1,0
W281,Application of internal fixation to bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W282,Adjustment to internal fixation of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W283,Removal of internal fixation from bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W284,Insertion of intramedullary fixation and cementing of bone,Orthopaedic,0,0,0,1,0,0,1,0
W288,Other specified other internal fixation of bone,Orthopaedic,0,0,0,1,0,0,1,0
W289,Unspecified other internal fixation of bone,Orthopaedic,0,0,0,1,0,0,1,0
W291,Application of skeletal traction to bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W292,Adjustment to skeletal traction of bone,Orthopaedic,0,0,0,1,0,0,0,1
W293,Removal of skeletal traction from bone,Orthopaedic,0,0,0,1,0,0,0,1
W298,Other specified skeletal traction of bone,Orthopaedic,0,0,0,1,0,0,0,1
W299,Unspecified skeletal traction of bone,Orthopaedic,0,0,0,1,0,0,0,1
W301,Application of external fixation to bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W302,Adjustment to external fixation of bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W303,Removal of external fixation from bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W304,Application of external ring fixation to bone NEC,Orthopaedic,0,0,0,1,0,0,1,0
W308,Other specified other external fixation of bone,Orthopaedic,0,0,0,1,0,0,1,0
W309,Unspecified other external fixation of bone,Orthopaedic,0,0,0,1,0,0,1,0
W311,Inlay autograft to cortex of bone,Orthopaedic,0,0,0,1,0,0,0,1
W312,Onlay autograft to cortex of bone,Orthopaedic,0,0,0,1,0,0,0,1
W313,Cancellous strip autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W314,Cancellous chip autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W315,Vascularised pedicle autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W316,Muscle pedicle autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W317,Bone tendon autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W318,Other specified other autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W319,Unspecified other autograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W321,Prepared graft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W322,Allograft of bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W323,Xenograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W324,Synthetic graft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W325,Cancellous chip allograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W326,Bulk allograft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W328,Other specified other graft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W329,Unspecified other graft of bone,Orthopaedic,0,0,0,1,0,0,0,1
W331,Open biopsy of lesion of bone,Orthopaedic,0,0,0,1,0,0,0,1
W332,Debridement of open fracture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W333,Suture of periosteum,Orthopaedic,0,0,0,1,0,0,0,1
W334,Implantation of electromagnetic stimulator into bone,Orthopaedic,0,0,0,1,0,0,0,1
W335,Attention to electromagnetic stimulator in bone,Orthopaedic,0,0,0,1,0,0,0,1
W336,Debridement of bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W337,Lavage of bone,Orthopaedic,0,0,0,1,0,0,0,1
W338,Other specified other open operations on bone,Orthopaedic,0,0,0,1,0,0,0,1
W339,Unspecified other open operations on bone,Orthopaedic,0,0,0,1,0,0,0,1
W341,Autograft of bone marrow,Orthopaedic,0,0,0,1,0,0,0,1
W342,Allograft of bone marrow NEC,Orthopaedic,0,0,0,1,0,0,0,1
W343,Allograft of bone marrow from sibling donor,Orthopaedic,0,0,0,1,0,0,0,1
W344,Allograft of bone marrow from matched unrelated donor,Orthopaedic,0,0,0,1,0,0,0,1
W345,Allograft of bone marrow from haploidentical donor,Orthopaedic,0,0,0,1,0,0,0,1
W346,Allograft of bone marrow from unmatched unrelated donor,Orthopaedic,0,0,0,1,0,0,0,1
W348,Other specified graft of bone marrow,Orthopaedic,0,0,0,1,0,0,0,1
W349,Unspecified graft of bone marrow,Orthopaedic,0,0,0,1,0,0,0,1
W351,Introduction of therapeutic substance into bone,Orthopaedic,0,0,0,1,0,0,0,1
W352,Introduction of destructive substance into bone,Orthopaedic,0,0,0,1,0,0,0,1
W353,Removal of implanted substance from bone,Orthopaedic,0,0,0,1,0,0,0,1
W354,Therapeutic drilling of bone NEC,Orthopaedic,0,0,0,1,0,0,0,1
W363,Diagnostic drilling of bone,Orthopaedic,0,0,0,1,0,0,0,1
W364,Diagnostic puncture of sternum,Orthopaedic,0,0,0,1,0,0,0,1
W365,Diagnostic extraction of bone marrow NEC,Orthopaedic,0,0,0,1,0,0,0,1
W368,Other specified diagnostic puncture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W369,Unspecified diagnostic puncture of bone,Orthopaedic,0,0,0,1,0,0,0,1
W370,Conversion from previous cemented total prosthetic replacement of hip joint,Orthopaedic,0,0,0,1,0,0,1,0
W371,Primary total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W372,Conversion to total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W373,Revision of total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W374,Revision of one component of total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W378,Other specified total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W379,Unspecified total prosthetic replacement of hip joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W380,Conversion from previous uncemented total prosthetic replacement of hip joint,Orthopaedic,0,0,0,1,0,0,1,0
W381,Primary total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W382,Conversion to total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W383,Revision of total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W384,Revision of one component of total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W388,Other specified total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W389,Unspecified total prosthetic replacement of hip joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W390,Conversion from previous total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W391,Primary total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W392,Conversion to total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W393,Revision of total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W394,Attention to total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W395,Revision of one component of total prosthetic replacement of hip joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W396,Closed reduction of dislocated total prosthetic replacement of hip joint,Orthopaedic,0,0,0,1,0,0,1,0
W398,Other specified other total prosthetic replacement of hip joint,Orthopaedic,0,0,0,1,0,0,1,0
W399,Unspecified other total prosthetic replacement of hip joint,Orthopaedic,0,0,0,1,0,0,1,0
W400,Conversion from previous cemented total prosthetic replacement of knee joint,Orthopaedic,0,0,0,1,0,0,1,0
W401,Primary total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W402,Conversion to total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W403,Revision of total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W404,Revision of one component of total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W408,Other specified total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W409,Unspecified total prosthetic replacement of knee joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W410,Conversion from previous uncemented total prosthetic replacement of knee joint,Orthopaedic,0,0,0,1,0,0,1,0
W411,Primary total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W412,Conversion to total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W413,Revision of total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W414,Revision of one component of total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W418,Other specified total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W419,Unspecified total prosthetic replacement of knee joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W420,Conversion from previous total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W421,Primary total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W422,Conversion to total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W423,Revision of total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W424,Attention to total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W425,Revision of one component of total prosthetic replacement of knee joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W426,Arthrolysis of total prosthetic replacement of knee joint,Orthopaedic,0,0,0,1,0,0,1,0
W428,Other specified other total prosthetic replacement of knee joint,Orthopaedic,0,0,0,1,0,0,1,0
W429,Unspecified other total prosthetic replacement of knee joint,Orthopaedic,0,0,0,1,0,0,1,0
W430,Conversion from previous cemented total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W431,Primary total prosthetic replacement of joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W432,Conversion to total prosthetic replacement of joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W433,Revision of total prosthetic replacement of joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W434,Revision of one component of total prosthetic replacement of joint using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W438,Other specified total prosthetic replacement of other joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W439,Unspecified total prosthetic replacement of other joint using cement,Orthopaedic,0,0,0,1,0,0,1,0
W440,Conversion from previous uncemented total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W441,Primary total prosthetic replacement of joint not using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W442,Conversion to total prosthetic replacement of joint not using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W443,Revision of total prosthetic replacement of joint not using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W444,Revision of one component of total prosthetic replacement of joint not using cement NEC,Orthopaedic,0,0,0,1,0,0,1,0
W448,Other specified total prosthetic replacement of other joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W449,Unspecified total prosthetic replacement of other joint not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W450,Conversion from previous total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W451,Primary total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W452,Conversion to total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W453,Revision of total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W454,Attention to total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W455,Revision of one component of total prosthetic replacement of joint NEC,Orthopaedic,0,0,0,1,0,0,1,0
W458,Other specified other total prosthetic replacement of other joint,Orthopaedic,0,0,0,1,0,0,1,0
W459,Unspecified other total prosthetic replacement of other joint,Orthopaedic,0,0,0,1,0,0,1,0
W460,Conversion from previous cemented prosthetic replacement of head of femur,Orthopaedic,0,0,0,1,0,0,1,0
W461,Primary prosthetic replacement of head of femur using cement,Orthopaedic,0,0,0,1,0,0,1,0
W462,Conversion to prosthetic replacement of head of femur using cement,Orthopaedic,0,0,0,1,0,0,1,0
W463,Revision of prosthetic replacement of head of femur using cement,Orthopaedic,0,0,0,1,0,0,1,0
W468,Other specified prosthetic replacement of head of femur using cement,Orthopaedic,0,0,0,1,0,0,1,0
W469,Unspecified prosthetic replacement of head of femur using cement,Orthopaedic,0,0,0,1,0,0,1,0
W470,Conversion from previous uncemented prosthetic replacement of head of femur,Orthopaedic,0,0,0,1,0,0,1,0
W471,Primary prosthetic replacement of head of femur not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W472,Conversion to prosthetic replacement of head of femur not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W473,Revision of prosthetic replacement of head of femur not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W478,Other specified prosthetic replacement of head of femur not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W479,Unspecified prosthetic replacement of head of femur not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W480,Conversion from previous prosthetic replacement of head of femur NEC,Orthopaedic,0,0,0,1,0,0,1,0
W481,Primary prosthetic replacement of head of femur NEC,Orthopaedic,0,0,0,1,0,0,1,0
W482,Conversion to prosthetic replacement of head of femur NEC,Orthopaedic,0,0,0,1,0,0,1,0
W483,Revision of prosthetic replacement of head of femur NEC,Orthopaedic,0,0,0,1,0,0,1,0
W484,Attention to prosthetic replacement of head of femur NEC,Orthopaedic,0,0,0,1,0,0,1,0
W485,Closed reduction of dislocated prosthetic replacement of head of femur,Orthopaedic,0,0,0,1,0,0,1,0
W488,Other specified other prosthetic replacement of head of femur,Orthopaedic,0,0,0,1,0,0,1,0
W489,Unspecified other prosthetic replacement of head of femur,Orthopaedic,0,0,0,1,0,0,1,0
W490,Conversion from previous cemented prosthetic replacement of head of humerus,Orthopaedic,0,0,0,1,0,0,1,0
W491,Primary prosthetic replacement of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W492,Conversion to prosthetic replacement of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W493,Revision of prosthetic replacement of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W494,Resurfacing hemiarthroplasty of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W498,Other specified prosthetic replacement of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W499,Unspecified prosthetic replacement of head of humerus using cement,Orthopaedic,0,0,0,1,0,0,1,0
W500,Conversion from previous uncemented prosthetic replacement of head of humerus,Orthopaedic,0,0,0,1,0,0,1,0
W501,Primary prosthetic replacement of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W502,Conversion to prosthetic replacement of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W503,Revision of prosthetic replacement of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W504,Resurfacing hemiarthroplasty of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W508,Other specified prosthetic replacement of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
W509,Unspecified prosthetic replacement of head of humerus not using cement,Orthopaedic,0,0,0,1,0,0,1,0
